idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
477, A simulated free-fall achieved through the use of a high-speed elevator system.,a simulated free-fall achieved through the use of a high-speed elevator system,0.3047366142272949,17.029143810272217,0.9917791485786438,1.0,1.0,What is the main feature of this attraction?
478, 1519-1521,1519-1521,0.0801177024841308,15.278382301330566,1.0,1.0,1.0,During what years was the Aztec Empire conquered?
479," Budapest, Kingdom of Hungary.",Budapest,0.0941104888916015,15.29783058166504,0.8777238726615906,0.4,0.4,Where was Von Neumann born?
480, John von Neumann,Von Neumann,0.0721545219421386,14.941913366317747,0.9174246191978456,0.8,0.8,Who was the inventor of the merge-sort algorithm?
481, Léon Walras,Léon Walras,0.27117919921875,15.119281768798828,1.0,1.0,1.0,In who's book did von Neuman find errors in the author's equations?
482, The homogeneous linear system of Gordan.,homogeneous linear system of Gordan,0.0816130638122558,15.6384859085083,0.9557710886001588,0.9090909090909092,0.9090909090909092,What was the new method of linear programming that von Neumann suggested?
483, Violet,violet,0.0969903469085693,14.38167405128479,1.0,1.0,1.0,Which color is opposite of red on the visible spectrum?
484, Because of the high current draw when starting the pump motor.,due to the high current draw when starting the pump motor,0.0938665866851806,16.406965494155884,0.9151844382286072,0.8181818181818182,0.8181818181818182,For what reason are hydraulic elevators not powered by the standard emergency system?
485, Spain.,Spain,0.0904450416564941,14.535661220550535,0.9543189406394958,1.0,1.0,Where in the year 77 BC was an uprising?
486," Computers tried to put too many grid points at regions of sharp discontinuity (shock waves), which caused inaccuracies.",they tried to put too many computational grid points at regions of sharp discontinuity (shock waves),0.0743844509124755,18.561914682388306,0.8874975442886353,0.8823529411764706,0.823529411764706,What was the problem of computers solving fluid dynamics?
487," Courage, loyalty, honor, success, fortune, fertility, happiness, passion, and summer.",good fortune and prosperity,0.2684917449951172,17.537672519683838,0.3614425957202911,0.2857142857142857,0.2857142857142857,What good traits is the color red associated with in China?
488, A Neolithic cave-burial.,Neolithic cave-burial,0.0838799476623535,15.640044212341309,0.9714912176132202,0.8571428571428571,0.8571428571428571,"What kind of bural was at Adaoutse, Bouches-du-Rhône?"
489, A better offer presented itself when he was invited to Princeton University in New Jersey.,Princeton University,0.2828679084777832,17.092854976654053,0.6241523623466492,0.2352941176470588,0.2352941176470588,The  Institute of Advanced Study and which other university colluded together to get Feynman a position?
490, A flight suit.,the Crew Altitude Protection Suit (CAPS),0.0708413124084472,14.918893814086914,0.542834997177124,0.2222222222222222,0.2222222222222222,A shuttle astronauts prevents ebullism at 2 kPa with what item?
491, Delivering hydrogen bombs into the heart of enemy territory by an ICBM.,Intercontinental ballistic missile delivery,0.0733580589294433,17.0567684173584,0.634771466255188,0.0,0.0,What were compact hydrogen bombs useful for?
492, The Otis Elevator Company.,Otis Elevator Company,0.0806005001068115,15.47921061515808,0.9571362733840942,0.8571428571428571,0.8571428571428571,To whom did Frank Sprague sell his company to in 1895?
493, 600 meters per minute,600 meters per minute,0.0720548629760742,15.126300811767578,1.0,1.0,1.0,How fast does the elevator drop down?
494, ASME A17.2 Standard.,ASME A17.2 Standard,0.0764257907867431,15.671838760375977,0.983136773109436,1.0,1.0,What are passenger elevators tested with?
495, Anthocyanins,anthocyanins,0.2783708572387695,14.928510427474976,0.9999998807907104,1.0,1.0,What pigment is responsible for the color of leaves in fall?
496, Entrapment pumps.,Entrapment pumps,0.0737764835357666,15.115145921707152,0.9751590490341188,1.0,1.0,What pump can capture gases in a solid or absorbed state?
497, Stages.,stages,0.0700457096099853,14.755804777145386,0.9532083868980408,1.0,1.0,What did human settlement of the New World occur in?
498, Mutual assured destruction.,quickly develop ICBMs and the compact hydrogen bombs that they could deliver to the USSR,0.0802538394927978,14.97140121459961,0.2977827191352844,0.0,0.0,What was the goal of MAD?
499, The Central Intelligence Agency (CIA),Weapons Systems Evaluation Group,0.0767841339111328,15.651289224624634,0.2852338552474975,0.0,0.0,In 1950 von Neumann became a consultant for what organization?
